LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,INCOME_IMPUTED,BUREAU_IMPUTED,FOIR,EMI_INCOME_RATIO_PCT,CREDIT_UTILIZATION,IS_DELINQUENT,LOAN_TO_INCOME,RISK_LABEL,APPROVAL_LABEL
LN0000792,CUST000045,32,Female,Maharashtra,Professional,82605.0,MSME Loan,1569688,1121385,60,10.15,23908.97,653.0,10,7,120,1171385,1-30,Active,0,0,2020-07-01,2021-04-06,0,0,0.2894,28.9,1.0446,1,1.13,Medium Risk,Approve with Conditions
LN0000767,CUST000151,33,Female,Maharashtra,Salaried,84745.0,Vehicle Loan,1059262,949618,36,15.99,33381.06,721.0,59,75,75,570356,61-90,Delinquent,0,0,2025-07-13,2030-02-24,0,0,0.3939,39.4,0.6006,1,0.93,High Risk,Reject
LN0000020,CUST000102,31,Female,West Bengal,Salaried,52842.0,Home Loan,8672377,8672377,240,13.63,105520.28,800.0,51,0,0,2172302,Current,Active,0,0,2023-05-29,2027-08-01,0,0,1.0,100.0,0.2505,0,13.68,Medium Risk,Reject
LN0000937,CUST000227,40,Female,Tamil Nadu,Business,74657.0,MSME Loan,2052427,1613562,24,15.35,78504.8,740.0,42,60,60,953260,31-60,Delinquent,0,0,2023-06-25,2026-09-01,0,0,1.0,100.0,0.5908,1,1.8,Medium Risk,Reject
LN0000326,CUST000147,47,Male,Delhi,Salaried,71280.0,Personal Loan,684952,429012,12,22.44,40244.02,629.0,65,45,90,296775,31-60,Delinquent,0,0,2023-09-01,2028-10-30,0,0,0.5646,56.5,0.6918,1,0.5,High Risk,Reject
LN0000791,CUST000063,58,Male,Uttar Pradesh,Business,65541.0,Vehicle Loan,1322969,1214033,60,10.79,26269.05,850.0,16,0,90,150708,Current,Active,0,0,2021-01-16,2022-04-16,0,0,0.4008,40.1,0.1241,0,1.54,Low Risk,Approve with Conditions
LN0000980,CUST000030,57,Female,Telangana,Unknown,50179.0,Vehicle Loan,1260578,1179632,48,18.46,34935.88,763.0,38,45,120,201708,31-60,Delinquent,0,0,2022-11-25,2025-10-19,0,0,0.6962,69.6,0.171,1,1.96,Medium Risk,Reject
LN0000279,CUST000636,30,Male,Madhya Pradesh,Professional,57536.0,Consumer Durable Loan,122175,98025,6,18.28,17219.53,686.0,15,15,120,46668,1-30,Active,0,0,2023-12-11,2025-01-27,0,0,0.2993,29.9,0.4761,1,0.14,Medium Risk,Approve with Conditions
LN0000989,CUST000618,33,Male,Tamil Nadu,Salaried,22839.0,Home Loan,4817164,4188255,180,24.78,88727.35,760.0,16,0,15,2165478,Current,Active,0,0,2023-01-13,2024-03-23,0,0,1.0,100.0,0.517,0,15.28,Medium Risk,Reject
LN0000522,CUST000538,21,Male,Delhi,Salaried,53154.0,Vehicle Loan,929361,752075,48,14.41,20706.57,781.0,12,120,120,198987,90+,Delinquent,1,1,2025-05-06,2025-12-22,0,0,0.3896,39.0,0.2646,1,1.18,High Risk,Reject
LN0000652,CUST000295,55,Female,Karnataka,Business,47140.0,Consumer Durable Loan,104611,67899,9,15.39,8036.33,614.0,9,0,150,49013,Current,Active,0,0,2020-05-18,2021-01-18,0,0,0.1705,17.0,0.7219,0,0.12,High Risk,Reject
LN0000643,CUST000335,43,Female,Tamil Nadu,Self Employed,36864.0,Vehicle Loan,1091907,898948,48,21.06,27865.57,670.0,7,60,60,817987,31-60,Delinquent,0,0,2022-03-16,2022-08-08,0,0,0.7559,75.6,0.9099,1,2.03,Medium Risk,Reject
LN0000197,CUST000585,21,Female,Rajasthan,Salaried,72805.0,Consumer Durable Loan,35164,30022,9,15.25,3551.31,766.0,10,0,45,16934,Current,Active,0,0,2021-06-16,2022-03-05,0,0,0.0488,4.9,0.5641,0,0.03,Low Risk,Approve with Conditions
LN0000702,CUST000075,34,Male,Delhi,Self Employed,34488.0,Personal Loan,452066,324474,18,18.93,20847.45,622.0,65,0,45,293320,Current,Active,0,0,2020-12-09,2026-04-07,0,0,0.6045,60.4,0.904,0,0.78,High Risk,Reject
LN0000830,CUST000586,41,Female,West Bengal,Salaried,48489.0,Vehicle Loan,994993,713800,24,11.13,33311.77,632.0,3,0,90,246365,Current,Active,0,0,2021-04-21,2021-06-06,0,0,0.687,68.7,0.3451,0,1.23,High Risk,Reject
LN0000416,CUST000477,34,Female,Madhya Pradesh,Self Employed,46936.0,Vehicle Loan,279234,223289,24,20.16,11381.93,740.0,38,0,90,100259,Current,Active,0,0,2023-05-11,2026-06-01,0,0,0.2425,24.2,0.449,0,0.4,Low Risk,Approve with Conditions
LN0000117,CUST000580,34,Male,Karnataka,Business,70538.0,Personal Loan,50000,37791,12,13.68,3387.46,609.0,60,15,30,16424,1-30,Active,0,0,2022-07-03,2027-04-16,0,0,0.048,4.8,0.4346,1,0.04,High Risk,Reject
LN0000597,CUST000010,39,Female,Telangana,Professional,52998.0,Personal Loan,357260,286836,60,15.24,6860.0,671.0,71,0,15,252638,Current,Active,0,0,2024-05-08,2030-02-27,0,0,0.1294,12.9,0.8808,0,0.45,Medium Risk,Approve with Conditions
LN0000629,CUST000068,29,Female,Telangana,Business,63380.0,Consumer Durable Loan,25634,23275,6,18.52,4091.38,808.0,18,60,150,5000,31-60,Delinquent,0,0,2020-01-07,2021-04-19,0,0,0.0646,6.5,0.2148,1,0.03,Medium Risk,Approve with Conditions
LN0000525,CUST000202,33,Male,Rajasthan,Business,41769.0,Vehicle Loan,975744,653378,24,18.8,32872.43,637.0,53,45,90,337165,31-60,Delinquent,0,0,2020-06-15,2024-08-14,0,0,0.787,78.7,0.516,1,1.3,High Risk,Reject
LN0000577,CUST000325,58,Female,Rajasthan,Professional,15387.0,Personal Loan,565306,478662,60,13.3,10964.68,786.0,47,90,90,135203,61-90,Delinquent,1,0,2020-01-06,2023-08-10,0,0,0.7126,71.3,0.2825,1,2.59,High Risk,Reject
LN0000300,CUST000539,50,Female,Gujarat,Salaried,96670.0,Home Loan,4031638,2711830,180,20.04,47707.93,632.0,8,0,30,1146034,Current,Active,0,0,2023-10-21,2024-05-19,0,0,0.4935,49.4,0.4226,0,2.34,High Risk,Reject
LN0000001,CUST000471,46,Male,Karnataka,Salaried,59013.0,Personal Loan,377614,280920,12,19.62,25971.82,729.0,25,15,150,135062,1-30,Active,0,0,2025-01-13,2026-12-12,0,0,0.4401,44.0,0.4808,1,0.4,Medium Risk,Approve with Conditions
LN0000707,CUST000293,49,Female,Tamil Nadu,Salaried,54990.0,Home Loan,1936242,1595850,180,17.08,24650.74,660.0,69,0,45,771847,Current,Active,0,0,2025-01-22,2030-08-11,1,0,0.4483,44.8,0.4837,0,2.42,Medium Risk,Approve with Conditions
LN0000966,CUST000297,21,Male,Tamil Nadu,Salaried,24808.0,Personal Loan,468933,431095,48,12.69,11498.98,850.0,34,15,15,421043,1-30,Active,0,0,2023-07-07,2026-03-26,0,0,0.4635,46.4,0.9767,1,1.45,Medium Risk,Approve with Conditions
LN0000879,CUST000212,38,Male,Tamil Nadu,Business,53830.0,Home Loan,6124691,5431749,240,11.44,57701.38,848.0,47,0,75,4121161,Current,Active,0,0,2023-12-29,2027-10-19,0,0,1.0,100.0,0.7587,0,8.41,Medium Risk,Reject
LN0000985,CUST000281,32,Female,West Bengal,Salaried,88628.0,Home Loan,5446200,3723052,180,15.15,52490.39,688.0,63,0,120,2739501,Current,Active,0,0,2025-09-13,2030-11-11,0,0,0.5923,59.2,0.7358,0,3.5,Medium Risk,Approve with Conditions
LN0000470,CUST000122,41,Female,Rajasthan,Self Employed,12615.0,Home Loan,5333567,4330086,300,11.19,43035.85,734.0,38,60,60,2354407,31-60,Delinquent,0,0,2023-10-15,2026-08-28,0,0,1.0,100.0,0.5437,1,28.6,Medium Risk,Reject
LN0000021,CUST000449,31,Male,Delhi,Salaried,60004.0,Personal Loan,227629,157083,60,22.57,4389.52,675.0,29,75,75,76282,61-90,Delinquent,0,0,2022-07-09,2024-08-01,0,0,0.0732,7.3,0.4856,1,0.22,High Risk,Reject
LN0000570,CUST000050,49,Male,Maharashtra,Salaried,64628.0,Personal Loan,518934,352750,36,15.33,12285.28,571.0,48,75,90,220966,61-90,Delinquent,0,0,2020-09-24,2024-06-01,0,0,0.1901,19.0,0.6264,1,0.45,High Risk,Reject
LN0000127,CUST000375,21,Female,Gujarat,Salaried,43561.0,MSME Loan,1311864,980939,24,14.56,47357.63,621.0,4,0,90,843552,Current,Active,0,0,2021-12-16,,0,0,1.0,100.0,0.8599,1,1.88,High Risk,Reject
LN0000564,CUST000492,27,Male,Karnataka,Salaried,98127.0,Vehicle Loan,730622,672095,24,15.97,32898.23,766.0,49,30,90,139504,1-30,Active,0,0,2023-12-28,2027-10-27,0,0,0.3353,33.5,0.2076,1,0.57,Medium Risk,Approve with Conditions
LN0000986,CUST000261,22,Male,Madhya Pradesh,Salaried,40496.0,Personal Loan,598415,412373,12,18.26,37857.4,630.0,17,0,150,203537,Current,Active,0,0,2025-02-16,2026-06-18,0,0,0.9348,93.5,0.4936,0,0.85,High Risk,Reject
LN0000018,CUST000302,21,Female,Uttar Pradesh,Salaried,39705.0,Consumer Durable Loan,110461,68831,24,12.83,3266.86,646.0,41,0,45,29263,Current,Active,0,0,2022-11-24,2026-03-17,0,0,0.0823,8.2,0.4251,0,0.14,High Risk,Reject
LN0000275,CUST000229,34,Male,Uttar Pradesh,Professional,53410.0,Personal Loan,251948,222849,36,8.56,7040.99,828.0,46,0,75,98358,Current,Active,0,0,2024-08-19,2028-04-28,0,0,0.1318,13.2,0.4414,0,0.35,Low Risk,Approve with Conditions
LN0000406,CUST000198,36,Female,Maharashtra,Self Employed,34283.0,Vehicle Loan,846494,770814,24,19.46,39028.16,760.0,9,0,30,661163,Current,Active,0,0,2021-08-18,2022-05-11,0,0,1.0,100.0,0.8577,0,1.87,Medium Risk,Reject
LN0000675,CUST000086,32,Male,Gujarat,Salaried,39444.0,Personal Loan,99999999,221619,12,16.3,20139.16,702.0,70,0,30,168195,Current,Active,0,0,2023-10-02,2029-06-11,0,0,0.5106,51.1,0.7589,0,0.47,Low Risk,Approve with Conditions
LN0000049,CUST000100,24,Female,Madhya Pradesh,Business,59769.0,Personal Loan,507159,432280,18,9.76,25913.73,753.0,9,15,30,215301,1-30,Active,0,0,2025-06-06,2026-01-18,0,0,0.4336,43.4,0.4981,1,0.6,Medium Risk,Approve with Conditions
LN0000512,CUST000346,35,Male,Telangana,Salaried,86345.0,Personal Loan,594595,492073,36,18.33,17871.18,731.0,27,60,60,74080,31-60,Delinquent,0,0,2023-09-23,2025-10-10,0,0,0.207,20.7,0.1505,1,0.47,Medium Risk,Approve with Conditions
LN0000032,CUST000465,32,Male,West Bengal,Salaried,52727.0,MSME Loan,2288841,1863986,60,11.2,40713.74,688.0,41,7,15,425966,1-30,Active,0,0,2023-08-24,2026-12-05,0,0,0.7722,77.2,0.2285,1,2.95,Medium Risk,Reject
LN0000446,CUST000474,21,Male,Uttar Pradesh,Salaried,83436.0,Personal Loan,354961,270736,24,20.87,13894.66,716.0,51,7,60,201522,1-30,Active,0,0,2025-11-06,2029-12-02,0,0,0.1665,16.7,0.7443,1,0.27,Medium Risk,Approve with Conditions
LN0000563,CUST000269,45,Female,West Bengal,Professional,29691.0,Home Loan,1200000,923681,120,17.1,16111.94,653.0,7,0,150,253145,Current,Active,0,0,2025-12-29,2026-07-11,0,0,0.5427,54.3,0.2741,0,2.59,Medium Risk,Approve with Conditions
LN0000860,CUST000259,37,Female,Rajasthan,Self Employed,35434.0,Personal Loan,551942,491869,48,8.93,12223.84,782.0,61,75,150,424698,61-90,Delinquent,0,0,2021-07-31,2026-05-17,0,0,0.345,34.5,0.8634,1,1.16,High Risk,Reject
LN0000606,CUST000180,28,Female,Gujarat,Business,34523.0,Consumer Durable Loan,58963,40544,18,17.11,2569.77,577.0,59,0,75,16868,Current,Active,0,0,2021-10-12,2026-07-21,0,0,0.0744,7.4,0.416,0,0.1,High Risk,Reject
LN0000614,CUST000530,57,Male,Rajasthan,Business,48825.0,Consumer Durable Loan,155451,153176,6,15.34,26683.65,823.0,68,60,75,133588,31-60,Delinquent,0,0,2023-01-12,2028-06-11,0,0,0.5465,54.6,0.8721,1,0.26,Medium Risk,Approve with Conditions
LN0000789,CUST000637,36,Female,Rajasthan,Salaried,34714.0,Home Loan,4558533,3499512,180,11.8,41550.8,725.0,0,0,15,1694329,Current,Active,0,0,2020-04-12,,0,0,1.0,100.0,0.4842,1,8.4,High Risk,Reject
LN0000660,CUST000644,56,Male,Madhya Pradesh,Business,52233.0,Home Loan,4734757,4615151,300,17.47,68079.98,754.0,71,0,45,1992903,Current,Active,0,0,2023-01-12,2028-10-09,0,0,1.0,100.0,0.4318,0,7.36,Medium Risk,Reject
LN0000440,CUST000606,38,Male,Uttar Pradesh,Business,71189.0,Consumer Durable Loan,116561,107394,12,11.72,9527.77,755.0,20,0,0,28715,Current,Active,0,0,2020-05-23,2021-12-10,0,0,0.1338,13.4,0.2674,0,0.13,Low Risk,Approve
LN0000619,CUST000229,45,Male,Karnataka,Self Employed,50858.0,Vehicle Loan,772790,571428,60,15.29,13681.37,686.0,51,0,90,476925,Current,Active,0,0,2020-08-12,2024-09-20,0,0,0.269,26.9,0.8346,0,0.94,Medium Risk,Approve with Conditions
LN0000178,CUST000553,45,Female,Tamil Nadu,Salaried,47149.0,Home Loan,3581402,2522636,180,18.54,41608.93,653.0,20,15,60,698167,1-30,Active,0,0,2021-12-19,2023-06-12,0,0,0.8825,88.2,0.2768,1,4.46,Medium Risk,Reject
LN0000165,CUST000655,21,Male,Delhi,Salaried,30745.0,Vehicle Loan,784142,512561,60,20.11,13611.12,628.0,4,0,15,86581,Current,Active,0,0,2022-06-07,2022-08-28,0,0,0.4427,44.3,0.1689,0,1.39,High Risk,Reject
LN0000206,CUST000443,27,Female,Gujarat,Business,65278.0,Personal Loan,50000,33940,36,10.78,1107.62,636.0,68,0,60,26539,Current,Active,0,0,2021-08-29,2027-03-01,0,0,0.017,1.7,0.7819,0,0.04,High Risk,Reject
LN0000059,CUST000116,49,Male,Uttar Pradesh,Unknown,27015.0,Home Loan,4865592,4865592,300,19.94,81430.17,850.0,17,15,75,1080280,1-30,Active,0,0,2026-01-09,2027-04-24,0,0,1.0,100.0,0.222,1,15.01,Medium Risk,Reject
LN0000180,CUST000454,32,Male,Maharashtra,Business,70008.0,Personal Loan,258898,194871,36,8.5,6151.6,615.0,50,0,75,124469,Current,Active,0,0,2025-09-26,2029-11-01,0,0,0.0879,8.8,0.6387,0,0.23,High Risk,Reject
LN0000623,CUST000090,29,Female,Uttar Pradesh,Salaried,52855.0,Vehicle Loan,792797,652411,24,19.23,32960.09,684.0,66,0,45,334720,Current,Active,0,0,2024-06-10,2029-10-18,0,0,0.6236,62.4,0.5131,0,1.03,Medium Risk,Approve with Conditions
LN0000917,CUST000471,28,Female,Karnataka,Self Employed,36767.0,Home Loan,6291268,4642150,180,15.38,66183.37,639.0,26,0,30,1225277,Current,Active,0,0,2022-07-27,2024-08-07,0,0,1.0,100.0,0.2639,0,10.52,High Risk,Reject
LN0000285,CUST000149,30,Female,Madhya Pradesh,Salaried,48875.0,Personal Loan,712207,482826,24,11.57,22631.46,626.0,72,0,15,244545,Current,Active,0,0,2020-05-18,2026-03-16,0,0,0.463,46.3,0.5065,0,0.82,High Risk,Reject
LN0000854,CUST000122,48,Female,Rajasthan,Self Employed,48552.0,Vehicle Loan,921892,706955,48,13.6,19177.04,678.0,24,60,60,547489,31-60,Delinquent,0,0,2022-12-11,2024-09-23,0,0,0.395,39.5,0.7744,1,1.21,Medium Risk,Approve with Conditions
LN0000667,CUST000451,26,Female,West Bengal,Self Employed,52201.0,MSME Loan,150000,103366,24,16.82,5101.71,643.0,52,60,60,100991,31-60,Delinquent,0,0,2022-02-21,2026-03-11,0,0,0.0977,9.8,0.977,1,0.17,High Risk,Reject
LN0000715,CUST000226,54,Female,Uttar Pradesh,Self Employed,41963.0,Personal Loan,395028,324395,60,14.38,7612.16,710.0,4,30,30,51162,1-30,Active,0,0,2024-06-13,2024-07-28,0,1,0.1814,18.1,0.1577,1,0.64,Medium Risk,Approve with Conditions
LN0000214,CUST000313,36,Male,Uttar Pradesh,Salaried,19999.0,Personal Loan,122995,87843,60,14.81,2081.03,606.0,58,0,30,81860,Current,Active,0,0,2024-02-21,2028-11-19,0,0,0.1041,10.4,0.9319,0,0.37,High Risk,Reject
LN0000836,CUST000118,60,Male,Maharashtra,Salaried,72668.0,Consumer Durable Loan,62241,55986,9,20.83,6772.95,830.0,6,0,90,7235,Current,Active,0,0,2025-01-24,2025-07-15,0,0,0.0932,9.3,0.1292,0,0.06,Low Risk,Approve with Conditions
LN0000342,CUST000474,45,Male,Delhi,Professional,78155.0,Vehicle Loan,1274497,1019476,36,13.38,34537.07,739.0,30,0,45,405285,Current,Active,0,0,2023-04-15,2025-09-27,0,0,0.4419,44.2,0.3975,0,1.09,Low Risk,Approve with Conditions
LN0000679,CUST000291,52,Female,Tamil Nadu,Salaried,61917.0,Vehicle Loan,1345739,1314316,24,18.37,65851.25,813.0,5,45,45,1014680,31-60,Delinquent,0,0,2022-11-14,2023-01-24,0,0,1.0,100.0,0.772,1,1.77,Medium Risk,Reject
LN0000349,CUST000270,56,Female,Telangana,Self Employed,56187.0,Consumer Durable Loan,145713,115388,9,19.57,13888.87,732.0,67,0,60,105890,Current,Active,0,0,2022-05-11,2027-10-06,0,0,0.2472,24.7,0.9177,0,0.17,Low Risk,Approve with Conditions
LN0000420,CUST000556,21,Female,West Bengal,Self Employed,46231.0,MSME Loan,689342,581214,48,9.01,14466.29,761.0,2,0,60,233771,Current,Active,0,0,2025-09-15,2025-10-26,0,0,0.3129,31.3,0.4022,0,1.05,Low Risk,Approve with Conditions
LN0000960,CUST000608,37,Female,Maharashtra,Salaried,54990.0,Home Loan,3344562,2696029,240,19.91,45610.42,746.0,48,60,120,2587576,31-60,Delinquent,0,0,2025-11-03,2029-07-11,1,0,0.8294,82.9,0.9598,1,4.09,Medium Risk,Reject
LN0000582,CUST000165,22,Male,Rajasthan,Professional,52998.0,Personal Loan,451461,360486,36,13.77,12280.33,704.0,52,90,90,46351,61-90,Delinquent,1,0,2025-03-19,2029-02-26,1,0,0.2317,23.2,0.1286,1,0.57,High Risk,Reject
LN0000121,CUST000086,44,Male,Rajasthan,Salaried,59407.0,Consumer Durable Loan,29533,25024,24,13.52,1195.81,710.0,69,45,90,14237,31-60,Delinquent,0,0,2024-02-26,2029-09-10,0,0,0.0201,2.0,0.5689,1,0.04,Medium Risk,Approve with Conditions
LN0000429,CUST000469,54,Male,West Bengal,Professional,36451.0,Vehicle Loan,659212,465139,36,16.35,16433.39,520.0,3,0,90,372898,Current,Active,0,0,2024-11-06,2025-01-29,0,0,0.4508,45.1,0.8017,0,1.06,High Risk,Reject
LN0000637,CUST000202,25,Female,Maharashtra,Self Employed,63746.0,Home Loan,1639058,1224877,300,12.61,13456.14,644.0,55,7,120,308086,1-30,Active,0,0,2023-04-04,2027-10-03,0,0,0.2111,21.1,0.2515,1,1.6,High Risk,Reject
LN0000419,CUST000591,35,Female,Telangana,Salaried,33283.0,Personal Loan,389639,294056,18,17.38,18675.68,611.0,26,0,15,76606,Current,Active,0,0,2020-06-02,2022-07-06,0,0,0.5611,56.1,0.2605,0,0.74,High Risk,Reject
LN0000958,CUST000251,32,Female,Uttar Pradesh,Salaried,63231.0,MSME Loan,1617308,1263174,48,8.5,31135.1,743.0,64,0,30,758329,Current,Active,0,0,2024-07-09,2029-09-04,0,0,0.4924,49.2,0.6003,0,1.66,Low Risk,Approve with Conditions
LN0000949,CUST000247,28,Male,Telangana,Salaried,67942.0,Home Loan,4963673,4068823,120,19.99,78605.34,794.0,0,60,75,3649496,31-60,Delinquent,0,0,2024-11-23,,0,0,1.0,100.0,0.8969,1,4.99,Medium Risk,Reject
LN0000044,CUST000455,37,Male,Uttar Pradesh,Salaried,63921.0,Consumer Durable Loan,173634,173634,18,11.19,10523.34,817.0,49,0,30,94931,Current,Active,0,0,2025-07-30,2029-07-16,0,0,0.1646,16.5,0.5467,0,0.23,Low Risk,Approve
LN0000379,CUST000491,35,Male,Rajasthan,Business,56045.0,Home Loan,4461770,3342514,180,15.21,47263.1,717.0,49,30,30,2864610,1-30,Active,0,0,2020-05-24,2024-03-28,1,0,0.8433,84.3,0.857,1,4.97,Medium Risk,Reject
LN0000350,CUST000205,57,Female,Uttar Pradesh,Salaried,44414.0,Consumer Durable Loan,51973,41260,18,19.77,2667.57,670.0,0,30,90,6913,1-30,Active,0,0,2024-08-01,,0,0,0.0601,6.0,0.1675,1,0.08,High Risk,Approve with Conditions
LN0000779,CUST000691,31,Male,Telangana,Business,80991.0,Vehicle Loan,669808,551777,36,18.1,19975.75,661.0,43,0,15,172152,Current,Active,0,0,2023-01-12,2026-06-14,0,0,0.2466,24.7,0.312,0,0.57,Medium Risk,Approve with Conditions
LN0000742,CUST000421,48,Female,Karnataka,Business,97221.0,Consumer Durable Loan,130183,98327,24,11.37,4599.72,618.0,1,0,120,29663,Current,Active,0,0,2023-07-07,2023-07-11,0,0,0.0473,4.7,0.3017,0,0.08,High Risk,Reject
LN0000481,CUST000289,36,Female,Tamil Nadu,Self Employed,56951.0,Consumer Durable Loan,141837,126723,9,16.06,15039.24,714.0,19,0,120,116580,Current,Active,0,0,2024-09-26,2026-04-12,0,0,0.2641,26.4,0.92,0,0.19,Medium Risk,Approve with Conditions
LN0000746,CUST000277,25,Female,Telangana,Salaried,28723.0,MSME Loan,2272684,1761037,36,11.16,57787.62,682.0,24,0,15,845195,Current,Active,0,0,2025-09-12,2027-08-29,0,0,1.0,100.0,0.4799,0,5.11,Medium Risk,Reject
LN0000898,CUST000527,34,Male,Delhi,Professional,49761.0,MSME Loan,150000,109233,24,16.9,5395.48,704.0,15,0,0,41512,Current,Active,0,0,2025-10-28,2026-12-25,0,1,0.1084,10.8,0.38,0,0.18,Low Risk,Approve with Conditions
LN0000154,CUST000496,46,Male,Karnataka,Salaried,44055.0,Personal Loan,316127,233136,48,18.47,6905.76,622.0,39,15,75,170297,1-30,Active,0,0,2023-01-17,2026-02-19,0,0,0.1568,15.7,0.7305,1,0.44,High Risk,Reject
LN0000299,CUST000044,28,Male,Madhya Pradesh,Salaried,61634.0,Consumer Durable Loan,10000,10000,9,20.69,1209.08,776.0,60,0,60,6940,Current,Active,0,0,2025-07-12,2030-05-24,0,0,0.0196,2.0,0.694,0,0.01,Low Risk,Approve with Conditions
LN0000398,CUST000193,35,Male,Karnataka,Salaried,39964.0,MSME Loan,1791504,1346148,48,21.07,41735.11,693.0,19,0,90,946472,Current,Active,0,0,2020-05-02,2021-11-21,0,0,1.0,100.0,0.7031,0,2.81,Medium Risk,Reject
LN0000549,CUST000547,21,Male,West Bengal,Business,51518.0,Vehicle Loan,991115,726559,48,17.93,21316.1,608.0,23,75,75,328573,61-90,Delinquent,0,0,2022-07-20,2024-02-21,0,0,0.4138,41.4,0.4522,1,1.18,High Risk,Reject
LN0000012,CUST000241,21,Female,Telangana,Salaried,45217.0,Vehicle Loan,826782,581560,60,8.5,11931.59,629.0,38,0,0,221767,Current,Active,0,0,2022-05-10,2025-05-27,0,0,0.2639,26.4,0.3813,0,1.07,High Risk,Reject
LN0000027,CUST000294,22,Female,Telangana,Professional,63757.0,Vehicle Loan,980408,950790,48,14.95,26437.11,781.0,32,0,60,276990,Current,Active,0,0,2024-04-24,2026-11-10,0,0,0.4147,41.5,0.2913,0,1.24,Low Risk,Approve with Conditions
LN0000282,CUST000024,41,Female,Telangana,Salaried,31003.0,MSME Loan,798256,798256,36,16.24,28158.99,841.0,10,7,7,605406,1-30,Active,0,0,2021-06-18,2022-03-09,0,0,0.9083,90.8,0.7584,1,2.15,Medium Risk,Reject
LN0000807,CUST000589,24,Male,Madhya Pradesh,Salaried,84581.0,Home Loan,3595666,2706754,240,19.15,44183.95,680.0,41,0,0,1987793,Current,Active,0,0,2023-03-09,2026-07-10,0,0,0.5224,52.2,0.7344,0,2.67,Medium Risk,Approve with Conditions
LN0000409,CUST000564,30,Female,West Bengal,Self Employed,21688.0,Home Loan,4102723,3883349,180,21.65,72982.33,751.0,23,60,120,1718377,31-60,Delinquent,0,0,2024-05-23,2026-01-13,0,0,1.0,100.0,0.4425,1,14.92,Medium Risk,Reject
LN0000760,CUST000093,36,Male,Madhya Pradesh,Salaried,38639.0,Personal Loan,329145,292119,60,20.58,7833.94,766.0,36,45,75,104954,31-60,Delinquent,0,0,2025-05-24,2028-02-10,0,0,0.2027,20.3,0.3593,1,0.63,Medium Risk,Approve with Conditions
LN0000459,CUST000112,38,Male,Rajasthan,Self Employed,41358.0,Personal Loan,124156,101549,36,8.5,3205.65,685.0,6,120,120,79354,90+,Delinquent,1,1,2022-12-15,2023-02-12,0,0,0.0775,7.8,0.7814,1,0.2,High Risk,Reject
LN0000065,CUST000213,21,Male,Uttar Pradesh,Salaried,29498.0,Vehicle Loan,427057,327810,60,15.38,7864.12,720.0,63,45,75,198861,31-60,Delinquent,0,0,2021-01-25,2026-01-11,0,0,0.2666,26.7,0.6066,1,0.93,Medium Risk,Approve with Conditions
LN0000387,CUST000700,32,Female,Uttar Pradesh,Business,90178.0,Vehicle Loan,711839,647787,24,20.13,33010.79,850.0,69,7,45,467683,1-30,Active,0,0,2020-11-06,2026-06-19,0,0,0.3661,36.6,0.722,1,0.6,Medium Risk,Approve with Conditions
LN0000263,CUST000526,37,Male,West Bengal,Salaried,58184.0,Vehicle Loan,746995,603620,24,14.44,29107.16,736.0,64,30,30,383462,1-30,Active,0,0,2021-06-12,2026-07-28,0,0,0.5003,50.0,0.6353,1,0.86,Medium Risk,Approve with Conditions
LN0000997,CUST000519,49,Male,Delhi,Salaried,61323.0,Vehicle Loan,818295,526662,60,19.97,13944.53,605.0,55,60,60,576662,31-60,Delinquent,0,0,2022-06-22,2026-09-17,0,0,0.2274,22.7,1.0949,1,0.72,High Risk,Reject
LN0000060,CUST000180,42,Male,Maharashtra,Salaried,23797.0,Vehicle Loan,510304,414023,24,16.34,20339.18,710.0,69,0,0,99579,Current,Active,0,0,2023-03-30,2028-11-14,0,0,0.8547,85.5,0.2405,0,1.45,Medium Risk,Reject
LN0000347,CUST000010,40,Male,Delhi,Salaried,65385.0,Personal Loan,696511,567943,18,8.5,33718.05,690.0,16,0,0,169615,Current,Active,0,0,2022-09-26,2023-12-13,0,0,0.5157,51.6,0.2986,0,0.72,Medium Risk,Approve with Conditions
LN0000796,CUST000544,41,Male,Tamil Nadu,Salaried,34917.0,Consumer Durable Loan,155166,144582,6,8.5,24697.92,816.0,33,15,15,66940,1-30,Active,0,0,2023-11-09,2026-05-31,0,0,0.7073,70.7,0.463,1,0.35,Medium Risk,Reject
LN0000761,CUST000376,21,Female,Telangana,Salaried,41954.0,Consumer Durable Loan,113520,96450,6,20.0,17025.62,754.0,2,75,75,87580,61-90,Delinquent,0,0,2022-07-14,2022-05-28,0,0,0.4058,40.6,0.908,1,0.19,High Risk,Reject
LN0000454,CUST000195,35,Female,Maharashtra,Self Employed,18789.0,MSME Loan,342676,274489,60,10.27,5868.61,721.0,37,45,120,54102,31-60,Delinquent,0,0,2025-11-08,2028-09-20,0,0,0.3123,31.2,0.1971,1,1.22,Medium Risk,Approve with Conditions
